"date","open","high","low","close","vol"
"2008-01-02","99.35","101.96","97.65","100.00","953090"
"2008-01-03","97.81","98.79","97.46","97.81","822720"
"2008-01-04","97.69","98.32","97.35","98.09","622510"
"2008-01-07","97.62","97.62","94.92","95.39","916270"
"2008-01-08","96.65","97.93","96.14","96.25","902290"
"2008-01-09","96.06","96.83","94.13","94.24","1020860"
"2008-01-10","93.38","93.38","91.03","93.22","1840080"
"2008-01-11","94.36","95.11","92.92","94.01","1051190"
"2008-01-14","92.87","93.80","91.42","91.47","1115460"
"2008-01-15","89.42","89.93","87.56","88.21","1922570"
"2008-01-16","91.01","93.22","90.26","93.22","1323830"
"2008-01-17","97.00","97.58","90.73","92.92","2191560"
"2008-01-18","92.40","95.32","91.94","94.64","990910"
"2008-01-21","93.61","94.36","92.17","93.64","850520"
"2008-01-22","91.89","92.92","91.03","91.70","1148510"
"2008-01-23","90.40","90.40","88.16","89.65","1602460"
"2008-01-24","90.52","91.87","88.27","88.39","1230850"
"2008-01-25","89.32","90.86","88.18","89.65","1134920"
"2008-01-28","90.40","91.03","88.90","91.03","1042380"
"2008-01-29","90.16","93.76","90.16","93.57","1530560"
"2008-01-30","96.65","98.84","95.46","98.35","2157570"
"2008-01-31","96.48","98.61","94.18","97.96","1860520"
"2008-02-01","97.72","98.89","97.21","98.19","1478000"
"2008-02-12","97.86","97.86","95.16","95.32","644720"
"2008-02-13","94.81","95.39","93.38","93.90","860910"
"2008-02-14","94.64","96.14","94.41","94.76","956790"
"2008-02-15","95.08","95.08","93.31","93.85","633910"
"2008-02-18","91.09","92.12","89.19","89.93","2926920"
"2008-02-19","87.69","90.09","86.83","89.05","1800750"
"2008-02-20","85.92","89.70","84.76","85.22","1837280"
"2008-02-21","82.30","82.30","80.21","80.21","1150540"
"2008-02-22","75.74","81.88","75.20","79.81","3878090"
"2008-02-25","81.36","83.34","79.63","83.34","2155510"
"2008-02-26","83.40","84.38","78.89","79.30","1955800"
"2008-02-27","78.84","82.05","77.39","78.67","1524770"
"2008-02-28","79.58","80.63","77.34","78.32","1694280"
"2008-02-29","79.02","79.02","76.83","77.57","1401120"
"2008-03-03","77.53","78.74","73.49","74.08","2308780"
"2008-03-04","71.14","71.14","69.45","69.52","1974800"
"2008-03-05","66.46","67.62","65.18","66.46","1691890"
"2008-03-06","69.65","70.76","69.65","70.76","1190350"
"2008-03-07","75.36","75.36","75.36","75.36","343310"
"2008-03-10","80.13","80.13","75.47","77.94","4790490"
"2008-03-11","75.96","77.15","73.53","73.53","2940910"
"2008-03-12","73.40","77.38","72.81","75.24","2368430"
"2008-03-13","76.45","76.91","74.59","75.93","1125900"
"2008-03-14","75.73","76.04","74.46","75.47","1115890"
"2008-03-17","72.79","74.44","71.40","71.52","2393800"
"2008-03-18","69.04","69.04","66.95","67.27","1439380"
"2008-03-19","64.89","71.27","63.86","65.95","4438280"
"2008-03-20","66.04","67.24","63.17","63.68","2524180"
"2008-03-21","62.63","63.04","61.00","61.81","3432560"
"2008-03-24","59.62","59.62","57.42","57.79","2099020"
"2008-03-25","55.22","55.68","54.10","54.29","1717920"
"2008-03-26","55.03","57.96","55.03","57.96","4867670"
"2008-03-27","58.09","58.16","58.09","58.16","141840"
"2008-03-28","58.86","58.86","58.86","58.86","59200"
"2008-03-31","59.59","59.59","59.59","59.59","57830"
"2008-04-01","60.31","60.31","60.31","60.31","36470"
"2008-04-02","61.04","61.04","61.04","61.04","34320"
"2008-04-03","61.79","61.79","61.79","61.79","25510"
"2008-04-04","62.54","62.54","62.54","62.54","17120"
"2008-04-07","63.93","63.93","63.93","63.93","120510"
"2008-04-08","65.35","65.35","62.51","64.47","4621210"
"2008-04-09","65.21","65.23","64.17","64.58","2303890"
"2008-04-10","63.15","63.36","63.13","63.13","691760"
"2008-04-11","61.76","61.76","61.76","61.76","299960"
"2008-04-16","60.39","60.39","60.39","60.39","198960"
