"Date","Price","Open","High","Low","Vol.","Change %"
"09/13/2022","23,700.0","23,750.0","24,000.0","23,500.0","14.68M","-0.42%"
"09/12/2022","23,800.0","23,900.0","24,300.0","23,800.0","26.17M","0.00%"
"09/09/2022","23,800.0","23,350.0","23,800.0","23,100.0","26.05M","3.03%"
"09/08/2022","23,100.0","23,200.0","23,450.0","22,900.0","20.37M","0.43%"
"09/07/2022","23,000.0","23,550.0","23,800.0","23,000.0","25.03M","-2.34%"
"09/06/2022","23,550.0","24,000.0","24,200.0","23,550.0","15.33M","-1.46%"
"09/05/2022","23,900.0","23,050.0","24,100.0","23,050.0","26.28M","3.91%"
"08/31/2022","23,000.0","23,000.0","23,150.0","22,750.0","14.98M","-0.22%"
"08/30/2022","23,050.0","23,100.0","23,300.0","22,950.0","15.31M","0.22%"
"08/29/2022","23,000.0","23,050.0","23,250.0","22,650.0","32.47M","-2.13%"
"08/26/2022","23,500.0","24,000.0","24,000.0","23,500.0","16.47M","-1.47%"
"08/25/2022","23,850.0","23,750.0","24,050.0","23,600.0","18.26M","1.49%"
"08/24/2022","23,500.0","23,650.0","23,750.0","23,500.0","12.13M","-0.63%"
"08/23/2022","23,650.0","23,100.0","23,650.0","23,100.0","16.69M","1.28%"
"08/22/2022","23,350.0","23,650.0","23,750.0","23,150.0","23.80M","-1.68%"
"08/19/2022","23,750.0","24,100.0","24,250.0","23,650.0","31.46M","-1.66%"
"08/18/2022","24,150.0","24,100.0","24,350.0","24,050.0","23.22M","-0.62%"
"08/17/2022","24,300.0","24,600.0","24,650.0","24,150.0","27.44M","-1.02%"
"08/16/2022","24,550.0","24,000.0","24,700.0","24,000.0","65.49M","2.29%"
"08/15/2022","24,000.0","24,100.0","24,200.0","23,800.0","31.51M","0.21%"
"08/12/2022","23,950.0","23,300.0","24,050.0","23,250.0","33.80M","2.35%"
"08/11/2022","23,400.0","24,050.0","24,150.0","23,300.0","34.35M","-1.68%"
"08/10/2022","23,800.0","24,000.0","24,400.0","23,800.0","30.12M","-1.24%"
"08/09/2022","24,100.0","23,900.0","24,300.0","23,650.0","48.22M","2.12%"
"08/08/2022","23,600.0","23,400.0","23,900.0","23,300.0","30.37M","1.29%"
"08/05/2022","23,300.0","23,400.0","23,650.0","23,150.0","42.52M","-1.48%"
"08/04/2022","23,650.0","23,900.0","23,950.0","23,500.0","30.03M","-0.42%"
"08/03/2022","23,750.0","22,700.0","23,850.0","22,600.0","58.85M","3.71%"
"08/02/2022","22,900.0","22,900.0","23,150.0","22,700.0","27.73M","0.44%"
"08/01/2022","22,800.0","21,700.0","22,850.0","21,600.0","38.14M","6.05%"
"07/29/2022","21,500.0","21,600.0","21,950.0","21,500.0","20.59M","0.47%"
"07/28/2022","21,400.0","21,500.0","21,700.0","21,250.0","23.51M","0.71%"
"07/27/2022","21,250.0","21,450.0","21,500.0","21,050.0","28.60M","-1.85%"
"07/26/2022","21,650.0","21,800.0","22,000.0","21,600.0","26.38M","-1.14%"
"07/25/2022","21,900.0","22,200.0","22,300.0","21,800.0","20.72M","-1.35%"
"07/22/2022","22,200.0","22,700.0","22,800.0","22,200.0","16.64M","-2.20%"
"07/21/2022","22,700.0","22,350.0","23,000.0","22,300.0","23.04M","1.57%"
"07/20/2022","22,350.0","22,350.0","22,750.0","22,300.0","16.89M","0.90%"
"07/19/2022","22,150.0","22,500.0","22,600.0","22,100.0","16.28M","-1.99%"
"07/18/2022","22,600.0","23,200.0","23,300.0","22,500.0","19.93M","-2.59%"
"07/15/2022","23,200.0","22,350.0","23,500.0","22,350.0","47.70M","4.50%"
"07/14/2022","22,200.0","22,200.0","22,400.0","22,100.0","12.52M","-0.45%"
"07/13/2022","22,300.0","22,200.0","22,800.0","22,150.0","17.86M","0.00%"
"07/12/2022","22,300.0","22,050.0","22,500.0","21,950.0","12.15M","1.13%"
"07/11/2022","22,050.0","22,400.0","22,650.0","21,950.0","12.48M","-1.78%"
"07/08/2022","22,450.0","22,000.0","22,550.0","22,000.0","19.50M","3.22%"
"07/07/2022","21,750.0","21,450.0","21,750.0","21,400.0","10.83M","1.40%"
"07/06/2022","21,450.0","21,700.0","22,250.0","21,300.0","18.23M","-2.05%"
"07/05/2022","21,900.0","22,100.0","22,350.0","21,750.0","15.09M","-0.45%"
"07/04/2022","22,000.0","22,650.0","22,650.0","22,000.0","12.44M","-1.79%"
"07/01/2022","22,400.0","22,300.0","22,600.0","21,550.0","15.20M","0.45%"
"06/30/2022","22,300.0","22,900.0","23,400.0","22,300.0","19.95M","-1.98%"
"06/29/2022","22,750.0","22,300.0","23,150.0","22,100.0","20.19M","1.11%"
"06/28/2022","22,500.0","22,850.0","22,850.0","22,250.0","17.84M","-1.75%"
"06/27/2022","22,900.0","22,000.0","22,900.0","21,350.0","20.74M","5.05%"
"06/24/2022","21,800.0","21,850.0","22,500.0","21,700.0","12.83M","0.00%"
"06/23/2022","21,800.0","21,500.0","21,850.0","21,500.0","6.93M","1.40%"
"06/22/2022","21,500.0","20,850.0","22,000.0","20,850.0","21.44M","3.37%"
"06/21/2022","20,800.0","21,350.0","21,500.0","20,500.0","39.94M","-3.70%"
"06/20/2022","21,600.0","22,750.0","23,000.0","21,600.0","37.27M","-6.90%"
"06/17/2022","23,200.0","23,450.0","23,500.0","21,950.0","30.24M","-1.11%"
"06/16/2022","23,461.5","22,818.2","23,726.4","22,629.0","43.40M","5.44%"
"06/15/2022","22,250.6","22,780.4","23,385.9","21,834.4","37.31M","-2.97%"
"06/14/2022","22,931.8","23,840.0","23,877.8","22,856.1","36.97M","-4.72%"
"06/13/2022","24,067.0","24,975.2","25,353.6","23,991.3","27.61M","-5.36%"
"06/10/2022","25,429.3","25,580.7","25,921.2","25,429.3","19.74M","-0.59%"
"06/09/2022","25,580.7","24,899.5","26,148.3","24,786.0","35.07M","2.74%"
"06/08/2022","24,899.5","25,202.2","25,315.8","24,786.0","32.29M","-0.90%"
"06/07/2022","25,126.6","25,202.2","25,391.4","24,710.3","25.19M","-0.30%"
"06/06/2022","25,202.2","25,845.5","25,921.2","25,050.9","23.10M","-0.30%"
"06/03/2022","25,277.9","25,202.2","25,732.0","25,164.4","19.12M","0.75%"
"06/02/2022","25,088.7","25,732.0","25,959.1","25,013.0","32.99M","-3.49%"
"06/01/2022","25,996.9","26,110.4","26,337.5","25,580.7","28.14M","-1.01%"
"05/31/2022","26,261.8","26,753.7","26,753.7","26,110.4","24.49M","-2.12%"
"05/30/2022","26,829.4","26,867.3","27,132.1","26,715.9","19.57M","0.00%"
"05/27/2022","26,829.4","26,488.8","27,170.0","26,337.5","22.87M","1.29%"
"05/26/2022","26,488.8","26,488.8","26,942.9","26,148.3","21.09M","1.60%"
"05/25/2022","26,072.6","26,110.4","26,451.0","25,013.0","51.24M","-1.29%"
"05/24/2022","26,413.2","27,813.3","28,002.5","25,883.4","54.86M","-5.03%"
"05/23/2022","27,813.3","28,721.5","28,910.7","27,472.7","13.23M","-2.39%"
"05/20/2022","28,494.4","28,532.3","28,607.9","28,191.7","18.11M","-0.66%"
"05/19/2022","28,683.6","28,229.5","28,835.0","27,889.0","20.85M","-0.79%"
"05/18/2022","28,910.7","29,062.0","29,289.1","28,645.8","20.90M","0.00%"
"05/17/2022","28,910.7","27,397.0","28,910.7","27,245.7","30.44M","5.23%"
"05/16/2022","27,472.7","28,040.3","28,380.9","27,472.7","38.21M","1.11%"
"05/13/2022","27,170.0","28,872.8","29,175.6","27,056.5","55.90M","-6.14%"
"05/12/2022","28,948.5","30,727.1","30,764.9","28,948.5","32.83M","-5.90%"
"05/11/2022","30,764.9","31,029.8","31,256.8","30,689.2","12.43M","-1.09%"
"05/10/2022","31,105.5","29,894.6","31,105.5","29,289.1","25.27M","2.88%"
"05/09/2022","30,235.1","31,408.2","31,710.9","30,235.1","34.17M","-4.43%"
"05/06/2022","31,635.2","31,332.5","32,543.4","31,332.5","19.51M","-0.59%"
"05/05/2022","31,824.5","32,240.7","32,240.7","31,408.2","17.96M","0.12%"
"05/04/2022","31,786.6","32,770.5","32,770.5","31,786.6","19.37M","-3.00%"
"04/29/2022","32,770.5","32,467.8","32,846.2","32,429.9","16.05M","0.46%"
"04/28/2022","32,619.1","32,165.0","32,884.0","32,165.0","17.70M","1.41%"
"04/27/2022","32,165.0","31,181.2","32,467.8","31,105.5","24.41M","3.16%"
"04/26/2022","31,181.2","30,386.5","31,332.5","29,970.2","30.26M","1.10%"
"04/25/2022","30,840.6","33,148.9","33,148.9","30,840.6","37.77M","-6.96%"
"04/22/2022","33,148.9","33,300.3","33,338.1","32,051.5","16.51M","1.04%"
"04/21/2022","32,808.3","32,543.4","33,375.9","31,862.3","23.16M","0.35%"
"04/20/2022","32,694.8","32,921.8","33,300.3","32,619.1","17.21M","-0.23%"
"04/19/2022","32,770.5","32,543.4","33,224.6","32,467.8","24.77M","1.52%"
"04/18/2022","32,278.5","33,338.1","33,716.5","32,278.5","30.14M","-3.51%"
"04/15/2022","33,451.6","33,981.4","34,057.1","33,413.8","23.89M","-1.56%"
"04/14/2022","33,981.4","34,284.1","34,473.3","33,981.4","15.65M","-0.66%"
"04/13/2022","34,208.4","34,284.1","34,397.7","33,830.0","16.53M","0.22%"
"04/12/2022","34,132.8","35,192.3","35,192.3","34,094.9","23.70M","-2.80%"
"04/08/2022","35,116.6","35,381.5","35,608.6","35,078.8","17.86M","-0.32%"
"04/07/2022","35,230.2","35,949.1","36,024.8","35,230.2","18.87M","-1.48%"
"04/06/2022","35,759.9","34,813.9","36,289.7","34,813.9","38.62M","2.49%"
"04/05/2022","34,889.6","34,813.9","35,116.6","34,776.1","15.76M","0.55%"
"04/04/2022","34,700.4","34,813.9","35,041.0","34,624.7","15.80M","0.33%"
"04/01/2022","34,586.9","34,057.1","34,813.9","33,678.7","25.61M","1.33%"
"03/31/2022","34,132.8","34,549.0","34,776.1","33,905.7","24.56M","-0.88%"
"03/30/2022","34,435.5","34,662.5","35,116.6","34,359.8","20.44M","-0.76%"
"03/29/2022","34,700.4","34,965.3","35,003.1","34,662.5","16.88M","-0.11%"
"03/28/2022","34,738.2","34,889.6","35,457.2","34,662.5","25.36M","-1.08%"
"03/25/2022","35,116.6","35,230.2","35,532.9","34,965.3","17.48M","0.00%"
"03/24/2022","35,116.6","35,570.7","35,570.7","35,078.8","19.41M","-0.85%"
"03/23/2022","35,419.4","35,722.1","35,911.3","35,419.4","22.48M","-0.21%"
"03/22/2022","35,495.0","35,495.0","35,532.9","35,041.0","29.86M","0.11%"
"03/21/2022","35,457.2","35,343.7","35,722.1","35,116.6","25.11M","0.75%"
"03/18/2022","35,192.3","34,965.3","35,457.2","34,851.7","23.05M","1.20%"
"03/17/2022","34,776.1","35,268.0","35,343.7","34,738.2","19.45M","-0.54%"
"03/16/2022","34,965.3","35,495.0","35,684.3","34,965.3","14.84M","0.11%"
"03/15/2022","34,927.4","34,776.1","35,343.7","34,397.7","27.12M","0.76%"
"03/14/2022","34,662.5","35,797.8","36,478.9","34,662.5","44.00M","-3.78%"
"03/11/2022","36,024.8","37,235.7","37,311.4","35,457.2","57.64M","-3.15%"
"03/10/2022","37,197.9","37,841.2","37,916.9","37,160.1","34.88M","-1.40%"
"03/09/2022","37,727.7","37,841.2","38,068.3","36,970.9","45.21M","0.81%"
"03/08/2022","37,425.0","38,295.3","38,749.4","37,425.0","52.66M","-3.23%"
"03/07/2022","38,673.7","37,992.6","39,733.3","37,841.2","49.99M","2.61%"
"03/04/2022","37,689.8","38,598.0","38,825.1","37,689.8","43.39M","-0.60%"
"03/03/2022","37,916.9","36,024.8","37,916.9","35,797.8","99.11M","6.82%"
"03/02/2022","35,495.0","35,570.7","35,835.6","35,268.0","25.86M","0.00%"
"03/01/2022","35,495.0","36,100.5","36,403.2","35,457.2","30.39M","-0.64%"
"02/28/2022","35,722.1","34,851.7","36,176.2","34,851.7","45.76M","2.83%"
"02/25/2022","34,738.2","34,889.6","35,078.8","34,738.2","16.61M","-0.22%"
"02/24/2022","34,813.9","35,381.5","35,457.2","34,132.8","29.18M","-1.50%"
"02/23/2022","35,343.7","35,305.8","35,722.1","35,003.1","16.88M","0.65%"
"02/22/2022","35,116.6","35,041.0","35,268.0","34,586.9","22.97M","-0.54%"
"02/21/2022","35,305.8","35,646.4","35,949.1","35,230.2","15.83M","-0.85%"
"02/18/2022","35,608.6","34,965.3","36,062.7","34,851.7","27.79M","1.18%"
"02/17/2022","35,192.3","34,813.9","35,381.5","34,813.9","14.76M","1.09%"
"02/16/2022","34,813.9","34,889.6","35,192.3","34,511.2","12.16M","0.00%"
"02/15/2022","34,813.9","34,965.3","35,230.2","34,359.8","20.23M","-0.43%"
"02/14/2022","34,965.3","35,192.3","35,949.1","34,927.4","23.72M","-2.01%"
"02/11/2022","35,684.3","35,268.0","35,949.1","35,041.0","22.55M","0.32%"
"02/10/2022","35,570.7","35,873.5","36,251.9","35,343.7","30.68M","-0.63%"
"02/09/2022","35,797.8","34,662.5","36,554.6","34,586.9","52.39M","3.84%"
"02/08/2022","34,473.3","32,543.4","34,473.3","32,543.4","34.49M","5.81%"
"02/07/2022","32,581.3","32,392.1","33,073.2","31,635.2","21.59M","2.01%"
"01/28/2022","31,938.0","31,975.8","32,392.1","31,559.6","19.42M","0.12%"
"01/27/2022","31,900.1","32,694.8","32,921.8","31,786.6","19.11M","-2.99%"
"01/26/2022","32,884.0","32,921.8","33,640.8","32,884.0","19.77M","0.46%"
"01/25/2022","32,732.6","30,651.4","32,770.5","30,424.3","23.25M","6.27%"
"01/24/2022","30,802.7","32,619.1","32,694.8","30,802.7","38.25M","-6.00%"
"01/21/2022","32,770.5","33,300.3","33,640.8","32,619.1","21.16M","-1.59%"
"01/20/2022","33,300.3","33,148.9","33,451.6","32,770.5","19.07M","1.15%"
"01/19/2022","32,921.8","33,603.0","33,716.5","32,884.0","23.02M","-1.14%"
"01/18/2022","33,300.3","33,678.7","34,246.3","32,543.4","27.87M","-1.57%"
"01/17/2022","33,830.0","35,003.1","35,192.3","33,830.0","28.16M","-3.35%"
"01/14/2022","35,003.1","35,192.3","35,457.2","34,965.3","10.27M","-0.96%"
"01/13/2022","35,343.7","35,041.0","35,797.8","34,965.3","32.49M","1.08%"
"01/12/2022","34,965.3","34,208.4","35,003.1","34,170.6","19.09M","2.44%"
"01/11/2022","34,132.8","34,851.7","34,851.7","34,132.8","16.59M","-1.20%"
"01/10/2022","34,549.0","34,700.4","35,305.8","34,435.5","22.72M","-0.33%"
"01/07/2022","34,662.5","34,889.6","34,965.3","34,549.0","21.24M","-0.65%"
"01/06/2022","34,889.6","35,192.3","35,343.7","34,889.6","22.32M","-1.50%"
"01/05/2022","35,419.4","35,495.0","35,835.6","35,419.4","24.39M","0.11%"
"01/04/2022","35,381.5","35,419.4","35,722.1","35,268.0","26.13M","0.75%"
"12/31/2021","35,116.6","34,813.9","35,305.8","34,700.4","17.92M","1.53%"
"12/30/2021","34,586.9","35,041.0","35,041.0","34,586.9","13.37M","-0.22%"
"12/29/2021","34,662.5","34,662.5","35,041.0","34,435.5","19.65M","0.00%"
"12/28/2021","34,662.5","34,738.2","35,343.7","34,511.2","16.06M","-0.22%"
"12/27/2021","34,738.2","35,230.2","35,268.0","34,473.3","13.88M","-0.33%"
"12/24/2021","34,851.7","34,284.1","35,305.8","34,246.3","24.92M","2.45%"
"12/23/2021","34,019.2","34,132.8","34,132.8","33,375.9","34.68M","-0.33%"
"12/22/2021","34,132.8","35,041.0","35,192.3","34,132.8","32.07M","-2.17%"
"12/21/2021","34,889.6","35,495.0","35,532.9","34,889.6","22.22M","-1.71%"
"12/20/2021","35,495.0","35,343.7","35,835.6","35,192.3","12.98M","0.43%"
"12/17/2021","35,343.7","35,835.6","35,987.0","35,268.0","28.62M","-1.68%"
"12/16/2021","35,949.1","36,403.2","36,403.2","35,797.8","14.34M","-0.63%"
"12/15/2021","36,176.2","36,327.6","36,781.6","36,100.5","11.76M","0.21%"
"12/14/2021","36,100.5","35,230.2","37,160.1","34,965.3","46.38M","2.47%"
"12/13/2021","35,230.2","35,230.2","35,684.3","35,041.0","18.60M","0.11%"
"12/10/2021","35,192.3","35,608.6","35,722.1","35,116.6","25.26M","-1.27%"
"12/09/2021","35,646.4","35,495.0","35,797.8","35,419.4","13.42M","-0.21%"
"12/08/2021","35,722.1","36,251.9","36,251.9","35,608.6","14.44M","-0.84%"
"12/07/2021","36,024.8","35,154.5","36,024.8","34,813.9","28.52M","4.04%"
"12/06/2021","34,624.7","35,949.1","36,289.7","34,435.5","45.02M","-4.09%"
"12/03/2021","36,100.5","36,933.0","37,197.9","36,100.5","28.19M","-1.85%"
"12/02/2021","36,781.6","37,235.7","37,273.6","36,781.6","16.68M","-0.82%"
"12/01/2021","37,084.4","37,462.8","37,462.8","37,008.7","17.97M","0.10%"
"11/30/2021","37,046.5","37,046.5","37,803.4","36,706.0","28.83M","1.14%"
"11/29/2021","36,630.3","36,478.9","37,008.7","36,478.9","28.34M","-1.33%"
"11/26/2021","37,122.2","37,311.4","37,803.4","37,084.4","34.75M","-0.41%"
"11/25/2021","37,273.6","36,857.3","37,349.3","36,857.3","28.29M","1.23%"
"11/24/2021","36,819.5","37,462.8","37,614.2","36,706.0","35.26M","-1.82%"
"11/23/2021","37,500.6","37,008.7","37,689.8","36,781.6","20.34M","1.85%"
"11/22/2021","36,819.5","36,478.9","37,235.7","36,327.6","29.42M","1.35%"
"11/19/2021","36,327.6","37,538.5","37,614.2","36,251.9","63.01M","-3.90%"
"11/18/2021","37,803.4","38,900.8","38,900.8","37,538.5","76.19M","-2.82%"
"11/17/2021","38,900.8","39,354.9","39,808.9","38,900.8","39.00M","-1.15%"
"11/16/2021","39,354.9","40,338.7","40,565.8","39,354.9","51.71M","-2.99%"
"11/15/2021","40,565.8","41,246.9","41,322.6","40,338.7","39.84M","-1.83%"
"11/12/2021","41,322.6","40,792.8","41,474.0","40,717.1","27.10M","1.11%"
"11/11/2021","40,868.5","41,625.3","41,852.4","40,565.8","70.58M","-2.35%"
"11/10/2021","41,852.4","42,760.6","42,836.2","41,776.7","56.39M","-2.12%"
"11/09/2021","42,760.6","42,987.6","43,593.1","42,684.9","32.13M","-0.53%"
"11/08/2021","42,987.6","43,063.3","43,139.0","42,533.5","27.63M","0.35%"
"11/05/2021","42,836.2","42,609.2","43,139.0","42,155.1","25.19M","0.53%"
"11/04/2021","42,609.2","42,079.4","43,063.3","42,079.4","19.30M","1.26%"
"11/03/2021","42,079.4","42,533.5","42,609.2","41,852.4","38.83M","0.18%"
"11/02/2021","42,003.7","42,003.7","42,684.9","41,776.7","33.37M","-0.36%"
"11/01/2021","42,155.1","43,214.7","43,214.7","42,155.1","58.78M","-2.45%"
"10/29/2021","43,214.7","43,895.8","43,971.5","43,214.7","31.04M","-1.55%"
"10/28/2021","43,895.8","43,820.1","44,047.2","43,366.0","28.50M","0.17%"
"10/27/2021","43,820.1","42,609.2","43,820.1","42,609.2","37.62M","2.84%"
"10/26/2021","42,609.2","41,474.0","42,609.2","41,019.9","36.28M","2.18%"
"10/25/2021","41,701.0","42,760.6","42,911.9","41,701.0","54.09M","-2.82%"
"10/22/2021","42,911.9","43,441.7","43,744.4","42,911.9","25.80M","-0.87%"
"10/21/2021","43,290.3","43,290.3","44,047.2","42,836.2","50.95M","0.53%"
"10/20/2021","43,063.3","43,441.7","43,517.4","42,230.8","45.06M","-0.52%"
"10/19/2021","43,290.3","43,593.1","43,895.8","43,214.7","30.84M","-1.21%"
"10/18/2021","43,820.1","43,593.1","44,198.5","43,517.4","26.96M","1.05%"
"10/15/2021","43,366.0","43,366.0","43,668.7","43,139.0","24.08M","0.88%"
"10/14/2021","42,987.6","42,987.6","43,441.7","42,911.9","25.06M","0.00%"
"10/13/2021","42,987.6","43,139.0","43,441.7","42,760.6","20.26M","-0.35%"
"10/12/2021","43,139.0","43,366.0","43,593.1","42,987.6","23.54M","-0.35%"
"10/11/2021","43,290.3","42,457.8","43,366.0","42,155.1","33.21M","2.69%"
"10/08/2021","42,155.1","42,230.8","42,533.5","41,776.7","28.20M","0.18%"
"10/07/2021","42,079.4","42,684.9","42,911.9","42,003.7","34.80M","-0.89%"
"10/06/2021","42,457.8","42,230.8","42,609.2","41,928.1","34.80M","1.45%"
"10/05/2021","41,852.4","42,003.7","42,306.5","41,701.0","34.54M","-0.36%"
"10/04/2021","42,003.7","40,792.8","42,306.5","40,792.8","58.96M","3.93%"
"10/01/2021","40,414.4","40,036.0","40,641.5","39,884.6","39.62M","0.95%"
"09/30/2021","40,036.0","40,641.5","40,641.5","39,960.3","30.09M","-0.75%"
"09/29/2021","40,338.7","39,884.6","40,565.8","39,808.9","45.37M","1.33%"
"09/28/2021","39,808.9","38,295.3","39,884.6","38,295.3","46.29M","3.54%"
"09/27/2021","38,446.7","38,900.8","39,354.9","38,446.7","37.01M","0.00%"
"09/24/2021","38,446.7","38,598.0","39,127.8","38,371.0","20.65M","-0.39%"
"09/23/2021","38,598.0","38,825.1","39,279.2","38,522.3","23.11M","0.20%"
"09/22/2021","38,522.3","38,446.7","38,673.7","38,295.3","17.09M","0.20%"
"09/21/2021","38,446.7","38,295.3","38,749.4","37,992.6","37.50M","-0.97%"
"09/20/2021","38,825.1","39,657.6","39,657.6","38,522.3","42.03M","-0.97%"
"09/17/2021","39,203.5","38,900.8","39,354.9","38,825.1","31.91M","0.97%"
"09/16/2021","38,825.1","39,354.9","39,581.9","38,825.1","23.38M","-0.58%"
"09/15/2021","39,052.1","37,916.9","39,354.9","37,765.5","33.68M","2.58%"
"09/14/2021","38,068.3","38,446.7","38,598.0","37,992.6","29.16M","-0.98%"
"09/13/2021","38,446.7","38,976.4","38,976.4","38,371.0","35.40M","-1.36%"
"09/10/2021","38,976.4","39,354.9","39,506.2","38,900.8","22.38M","-0.77%"
"09/09/2021","39,279.2","39,052.1","39,657.6","38,976.4","47.73M","1.17%"
"09/08/2021","38,825.1","38,371.0","39,279.2","38,143.9","42.95M","1.18%"
"09/07/2021","38,371.0","39,052.1","39,354.9","38,295.3","40.62M","-0.98%"
"09/06/2021","38,749.4","37,462.8","38,900.8","37,387.1","62.53M","4.07%"
"09/01/2021","37,235.7","37,084.4","37,500.6","37,008.7","19.59M","-0.20%"
"08/31/2021","37,311.4","37,084.4","37,614.2","36,933.0","33.63M","1.23%"
"08/30/2021","36,857.3","36,327.6","36,895.2","36,062.7","22.11M","2.31%"
"08/27/2021","36,024.8","35,949.1","36,214.0","35,381.5","31.84M","-0.21%"
"08/26/2021","36,100.5","36,781.6","36,781.6","35,987.0","18.02M","-1.45%"
"08/25/2021","36,630.3","36,289.7","36,706.0","35,873.5","21.32M","1.36%"
"08/24/2021","36,138.3","36,024.8","36,516.8","35,949.1","28.51M","0.53%"
"08/23/2021","35,949.1","37,084.4","37,084.4","35,949.1","42.67M","-3.06%"
"08/20/2021","37,084.4","38,446.7","38,598.0","36,478.9","64.13M","-3.73%"
"08/19/2021","38,522.3","38,295.3","38,825.1","38,143.9","35.76M","0.99%"
"08/18/2021","38,143.9","38,219.6","38,522.3","37,765.5","26.21M","0.00%"
